condition_id,seed,pct_predictive,mean_population_reward,mean_prop_zone_a,mean_prop_zone_b,mean_prop_stay_out,synchronization,gini_wealth,wealth_std,total_wealth_random,mean_reward_random,total_wealth_memory,mean_reward_memory,mean_reward_predictive,total_wealth_predictive
1,10,0.0,0.5507118843486165,0.5294533333333333,0.43484666666666666,0.0357,0.9170799999999999,0.38150454286370183,341.168785322785,38869.04036842286,2.5912693578948574,43737.74228386958,0.3239832761768117,,0.0
1,11,0.0,0.5484963304441665,0.5204,0.44423999999999997,0.03536,0.9128866666666666,0.37294286281979105,332.49912742688656,38056.07954074727,2.537071969383151,44218.370025877695,0.3275434816731681,,0.0
1,12,0.0,0.5514886823139791,0.5191466666666666,0.4458666666666667,0.034986666666666666,0.90752,0.36836605198381833,329.4817495473461,37844.987617501436,2.5229991745000957,44878.314729595426,0.33243196095996613,,0.0
1,13,0.0,0.5498471040993415,0.5163933333333335,0.44899333333333336,0.03461333333333333,0.9161333333333334,0.3825690185035209,343.19009171189487,39030.738392310006,2.6020492261540005,43446.32722259122,0.32182464609326833,,0.0
1,14,0.0,0.550737643757695,0.5254466666666667,0.4388533333333334,0.0357,0.9141533333333333,0.3765736303382552,337.72746202543084,38552.78206030233,2.570185470686822,44057.86450335191,0.32635455187668083,,0.0
1,15,0.0,0.5519129494935755,0.5014733333333333,0.4626266666666667,0.03590000000000001,0.91054,0.37730599194996217,338.22530036737095,38629.24565564587,2.575283043709725,44157.696768390466,0.32709405013622567,,0.0
1,16,0.0,0.5491487732227412,0.5218733333333333,0.44289999999999996,0.03522666666666667,0.9105533333333333,0.37295320138992905,332.48218407736016,38041.93792154558,2.536129194769705,44330.37806186562,0.3283731708286342,,0.0
1,17,0.0,0.5503908781418545,0.5251866666666667,0.44064666666666663,0.03416666666666667,0.9073800000000001,0.3637444168090531,325.45177905341995,37491.463512094204,2.49943090080628,45067.168209183954,0.3338308756235848,,0.0
1,18,0.0,0.550470525921711,0.5270333333333334,0.4385133333333333,0.034453333333333336,0.91448,0.37684696130791173,337.7771785376414,38575.403465762254,2.5716935643841503,43995.1754224944,0.32589018831477334,,0.0
1,19,0.0,0.5495125782143191,0.5169600000000001,0.44758666666666663,0.03545333333333333,0.9153533333333334,0.379047485089943,339.27119141421093,38680.55873387887,2.5787039155919245,43746.32799826902,0.324046874061252,,0.0
